[ 2024-07-09 03:14:51,978  21 COMPONENTS - INFO - Starting Data Ingestion]
[ 2024-07-09 03:15:54,942  448 gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'training model with 8 workers on 85241 vocabulary and 100 features, using sg=0 hs=0 sample=0.001 negative=20 window=3 shrink_windows=True', 'datetime': '2024-07-09T03:15:54.942946', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'train'}]
[ 2024-07-09 03:15:55,834  1652 gensim.models.word2vec - INFO - EPOCH 0: training on 1243939 raw words (1157598 effective words) took 0.9s, 1304965 effective words/s]
[ 2024-07-09 03:15:56,689  1652 gensim.models.word2vec - INFO - EPOCH 1: training on 1243939 raw words (1157520 effective words) took 0.9s, 1361726 effective words/s]
[ 2024-07-09 03:15:57,546  1652 gensim.models.word2vec - INFO - EPOCH 2: training on 1243939 raw words (1157504 effective words) took 0.9s, 1356251 effective words/s]
[ 2024-07-09 03:15:58,399  1652 gensim.models.word2vec - INFO - EPOCH 3: training on 1243939 raw words (1157618 effective words) took 0.8s, 1364795 effective words/s]
[ 2024-07-09 03:15:59,267  1652 gensim.models.word2vec - INFO - EPOCH 4: training on 1243939 raw words (1157504 effective words) took 0.9s, 1340282 effective words/s]
[ 2024-07-09 03:16:00,118  1652 gensim.models.word2vec - INFO - EPOCH 5: training on 1243939 raw words (1157462 effective words) took 0.8s, 1365575 effective words/s]
[ 2024-07-09 03:16:00,941  1652 gensim.models.word2vec - INFO - EPOCH 6: training on 1243939 raw words (1157692 effective words) took 0.8s, 1413934 effective words/s]
[ 2024-07-09 03:16:01,801  1652 gensim.models.word2vec - INFO - EPOCH 7: training on 1243939 raw words (1157490 effective words) took 0.9s, 1353247 effective words/s]
[ 2024-07-09 03:16:02,652  1652 gensim.models.word2vec - INFO - EPOCH 8: training on 1243939 raw words (1157338 effective words) took 0.8s, 1367153 effective words/s]
[ 2024-07-09 03:16:03,458  1652 gensim.models.word2vec - INFO - EPOCH 9: training on 1243939 raw words (1157242 effective words) took 0.8s, 1443566 effective words/s]
[ 2024-07-09 03:16:04,273  1652 gensim.models.word2vec - INFO - EPOCH 10: training on 1243939 raw words (1157531 effective words) took 0.8s, 1426010 effective words/s]
[ 2024-07-09 03:16:05,069  1652 gensim.models.word2vec - INFO - EPOCH 11: training on 1243939 raw words (1157718 effective words) took 0.8s, 1464317 effective words/s]
[ 2024-07-09 03:16:05,882  1652 gensim.models.word2vec - INFO - EPOCH 12: training on 1243939 raw words (1157439 effective words) took 0.8s, 1430039 effective words/s]
[ 2024-07-09 03:16:06,676  1652 gensim.models.word2vec - INFO - EPOCH 13: training on 1243939 raw words (1157290 effective words) took 0.8s, 1465951 effective words/s]
[ 2024-07-09 03:16:07,477  1652 gensim.models.word2vec - INFO - EPOCH 14: training on 1243939 raw words (1157751 effective words) took 0.8s, 1452094 effective words/s]
[ 2024-07-09 03:16:08,288  1652 gensim.models.word2vec - INFO - EPOCH 15: training on 1243939 raw words (1157244 effective words) took 0.8s, 1434010 effective words/s]
[ 2024-07-09 03:16:09,096  1652 gensim.models.word2vec - INFO - EPOCH 16: training on 1243939 raw words (1157407 effective words) took 0.8s, 1441182 effective words/s]
[ 2024-07-09 03:16:09,899  1652 gensim.models.word2vec - INFO - EPOCH 17: training on 1243939 raw words (1157758 effective words) took 0.8s, 1449026 effective words/s]
[ 2024-07-09 03:16:10,708  1652 gensim.models.word2vec - INFO - EPOCH 18: training on 1243939 raw words (1157362 effective words) took 0.8s, 1437653 effective words/s]
[ 2024-07-09 03:16:11,512  1652 gensim.models.word2vec - INFO - EPOCH 19: training on 1243939 raw words (1157532 effective words) took 0.8s, 1446794 effective words/s]
[ 2024-07-09 03:16:12,314  1652 gensim.models.word2vec - INFO - EPOCH 20: training on 1243939 raw words (1157803 effective words) took 0.8s, 1451565 effective words/s]
[ 2024-07-09 03:16:13,125  1652 gensim.models.word2vec - INFO - EPOCH 21: training on 1243939 raw words (1157717 effective words) took 0.8s, 1434194 effective words/s]
[ 2024-07-09 03:16:13,929  1652 gensim.models.word2vec - INFO - EPOCH 22: training on 1243939 raw words (1157712 effective words) took 0.8s, 1448713 effective words/s]
[ 2024-07-09 03:16:14,739  1652 gensim.models.word2vec - INFO - EPOCH 23: training on 1243939 raw words (1157582 effective words) took 0.8s, 1435855 effective words/s]
[ 2024-07-09 03:16:15,572  1652 gensim.models.word2vec - INFO - EPOCH 24: training on 1243939 raw words (1157878 effective words) took 0.8s, 1397262 effective words/s]
[ 2024-07-09 03:16:16,376  1652 gensim.models.word2vec - INFO - EPOCH 25: training on 1243939 raw words (1157518 effective words) took 0.8s, 1447357 effective words/s]
[ 2024-07-09 03:16:17,178  1652 gensim.models.word2vec - INFO - EPOCH 26: training on 1243939 raw words (1157544 effective words) took 0.8s, 1451005 effective words/s]
[ 2024-07-09 03:16:17,980  1652 gensim.models.word2vec - INFO - EPOCH 27: training on 1243939 raw words (1157611 effective words) took 0.8s, 1449928 effective words/s]
[ 2024-07-09 03:16:18,792  1652 gensim.models.word2vec - INFO - EPOCH 28: training on 1243939 raw words (1157518 effective words) took 0.8s, 1432728 effective words/s]
[ 2024-07-09 03:16:19,613  1652 gensim.models.word2vec - INFO - EPOCH 29: training on 1243939 raw words (1157590 effective words) took 0.8s, 1417510 effective words/s]
[ 2024-07-09 03:16:19,613  448 gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'training on 37318170 raw words (34726473 effective words) took 24.7s, 1407874 effective words/s', 'datetime': '2024-07-09T03:16:19.613503', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'train'}]
[ 2024-07-09 03:16:19,613  56 COMPONENTS - INFO - Completed Training W2Vmodel]
[ 2024-07-09 03:16:19,613  57 COMPONENTS - INFO - Creating a copy of df]
[ 2024-07-09 03:16:19,636  61 COMPONENTS - INFO - Created the copy of df]
[ 2024-07-09 03:16:19,636  62 COMPONENTS - INFO - Converting each word in titleDescr column(LIST) to feature representation]
[ 2024-07-09 03:16:20,216  66 COMPONENTS - INFO - Converted each word in titleDescr column(LIST) to feature representation]
[ 2024-07-09 03:16:20,216  67 COMPONENTS - INFO - Applying mean to titleDescr Colum to form a single sentence encoding]
[ 2024-07-09 03:16:20,895  71 COMPONENTS - INFO - Applied mean and formed the sentence embeddings]
[ 2024-07-09 03:16:20,895  72 COMPONENTS - INFO - Starting training of PCA model to conver 100 dimensions to 50 dimensions]
[ 2024-07-09 03:16:21,011  79 COMPONENTS - INFO - Trained the PCA model and saved the dimensionality reduced data]
[ 2024-07-09 03:16:21,011  80 COMPONENTS - INFO - Saving W2Vmodel and PCA model into pickle file in Artifact Folder]
[ 2024-07-09 03:16:21,087  85 COMPONENTS - INFO - Saved W2Vmodel and PCA model into pickle file]
[ 2024-07-09 03:16:21,087  86 COMPONENTS - INFO - Saving PCA data into Artifacts Folder]
[ 2024-07-09 03:16:23,534  91 COMPONENTS - INFO - Saved PCA data into Artifacts Folder]
