[ 2024-07-09 03:58:14,294  21 COMPONENTS - INFO - Starting Data Ingestion]
[ 2024-07-09 03:59:15,694  78 COMPONENTS - INFO - Text Cleaning and Preprocessing completed]
[ 2024-07-09 03:59:15,694  79 COMPONENTS - INFO - Saving the transformed df into Artifact Folder]
[ 2024-07-09 03:59:16,934  83 COMPONENTS - INFO - Saved the transformed df into Artifact Folder]
[ 2024-07-09 03:59:16,934  32 COMPONENTS - INFO - Starting the training process]
[ 2024-07-09 03:59:16,934  33 COMPONENTS - INFO - Initializing W2V model with 100 feature output]
[ 2024-07-09 03:59:16,952  448 gensim.utils - INFO - Word2Vec lifecycle event {'params': 'Word2Vec<vocab=0, vector_size=100, alpha=0.03>', 'datetime': '2024-07-09T03:59:16.934551', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'created'}]
[ 2024-07-09 03:59:16,953  45 COMPONENTS - INFO - Initialized W2V model]
[ 2024-07-09 03:59:16,953  46 COMPONENTS - INFO - Building Vocab Count]
[ 2024-07-09 03:59:16,953  582 gensim.models.word2vec - INFO - collecting all words and their counts]
[ 2024-07-09 03:59:16,953  565 gensim.models.word2vec - INFO - PROGRESS: at sentence #0, processed 0 words, keeping 0 word types]
[ 2024-07-09 03:59:16,968  565 gensim.models.word2vec - INFO - PROGRESS: at sentence #10000, processed 160956 words, keeping 23009 word types]
[ 2024-07-09 03:59:16,982  565 gensim.models.word2vec - INFO - PROGRESS: at sentence #20000, processed 317897 words, keeping 35861 word types]
[ 2024-07-09 03:59:16,997  565 gensim.models.word2vec - INFO - PROGRESS: at sentence #30000, processed 473395 words, keeping 46120 word types]
[ 2024-07-09 03:59:17,012  565 gensim.models.word2vec - INFO - PROGRESS: at sentence #40000, processed 630506 words, keeping 55382 word types]
[ 2024-07-09 03:59:17,027  565 gensim.models.word2vec - INFO - PROGRESS: at sentence #50000, processed 787077 words, keeping 63837 word types]
[ 2024-07-09 03:59:17,044  565 gensim.models.word2vec - INFO - PROGRESS: at sentence #60000, processed 945699 words, keeping 71772 word types]
[ 2024-07-09 03:59:17,060  565 gensim.models.word2vec - INFO - PROGRESS: at sentence #70000, processed 1102934 words, keeping 78867 word types]
[ 2024-07-09 03:59:17,075  588 gensim.models.word2vec - INFO - collected 85241 word types from a corpus of 1243939 raw words and 78890 sentences]
[ 2024-07-09 03:59:17,075  637 gensim.models.word2vec - INFO - Creating a fresh vocabulary]
[ 2024-07-09 03:59:17,170  448 gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=1 retains 85241 unique words (100.00% of original 85241, drops 0)', 'datetime': '2024-07-09T03:59:17.170640', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'prepare_vocab'}]
[ 2024-07-09 03:59:17,170  448 gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=1 leaves 1243939 word corpus (100.00% of original 1243939, drops 0)', 'datetime': '2024-07-09T03:59:17.170745', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'prepare_vocab'}]
[ 2024-07-09 03:59:17,321  745 gensim.models.word2vec - INFO - deleting the raw counts dictionary of 85241 items]
[ 2024-07-09 03:59:17,322  748 gensim.models.word2vec - INFO - sample=0.001 downsamples 38 most-common words]
[ 2024-07-09 03:59:17,322  448 gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 1157525.6751127427 word corpus (93.1%% of prior 1243939)', 'datetime': '2024-07-09T03:59:17.322549', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'prepare_vocab'}]
[ 2024-07-09 03:59:17,572  805 gensim.models.word2vec - INFO - estimated required memory for 85241 words and 100 dimensions: 110813300 bytes]
[ 2024-07-09 03:59:17,572  863 gensim.models.word2vec - INFO - resetting layer weights]
[ 2024-07-09 03:59:17,599  448 gensim.utils - INFO - Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2024-07-09T03:59:17.599749', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'build_vocab'}]
[ 2024-07-09 03:59:17,599  51 COMPONENTS - INFO - Completed Building Vocab Count]
[ 2024-07-09 03:59:17,599  52 COMPONENTS - INFO - Starting training W2Vmodel]
[ 2024-07-09 03:59:17,599  448 gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'training model with 8 workers on 85241 vocabulary and 100 features, using sg=0 hs=0 sample=0.001 negative=20 window=3 shrink_windows=True', 'datetime': '2024-07-09T03:59:17.599921', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'train'}]
[ 2024-07-09 03:59:18,461  1652 gensim.models.word2vec - INFO - EPOCH 0: training on 1243939 raw words (1157685 effective words) took 0.9s, 1350831 effective words/s]
[ 2024-07-09 03:59:19,299  1652 gensim.models.word2vec - INFO - EPOCH 1: training on 1243939 raw words (1157608 effective words) took 0.8s, 1386603 effective words/s]
[ 2024-07-09 03:59:20,126  1652 gensim.models.word2vec - INFO - EPOCH 2: training on 1243939 raw words (1157597 effective words) took 0.8s, 1406565 effective words/s]
[ 2024-07-09 03:59:20,980  1652 gensim.models.word2vec - INFO - EPOCH 3: training on 1243939 raw words (1157429 effective words) took 0.8s, 1362008 effective words/s]
[ 2024-07-09 03:59:21,820  1652 gensim.models.word2vec - INFO - EPOCH 4: training on 1243939 raw words (1157810 effective words) took 0.8s, 1385031 effective words/s]
[ 2024-07-09 03:59:22,660  1652 gensim.models.word2vec - INFO - EPOCH 5: training on 1243939 raw words (1157503 effective words) took 0.8s, 1384770 effective words/s]
[ 2024-07-09 03:59:23,486  1652 gensim.models.word2vec - INFO - EPOCH 6: training on 1243939 raw words (1157484 effective words) took 0.8s, 1407797 effective words/s]
[ 2024-07-09 03:59:24,300  1652 gensim.models.word2vec - INFO - EPOCH 7: training on 1243939 raw words (1157391 effective words) took 0.8s, 1428345 effective words/s]
[ 2024-07-09 03:59:25,134  1652 gensim.models.word2vec - INFO - EPOCH 8: training on 1243939 raw words (1157424 effective words) took 0.8s, 1394769 effective words/s]
[ 2024-07-09 03:59:25,965  1652 gensim.models.word2vec - INFO - EPOCH 9: training on 1243939 raw words (1157580 effective words) took 0.8s, 1399451 effective words/s]
[ 2024-07-09 03:59:26,772  1652 gensim.models.word2vec - INFO - EPOCH 10: training on 1243939 raw words (1157588 effective words) took 0.8s, 1440426 effective words/s]
[ 2024-07-09 03:59:27,587  1652 gensim.models.word2vec - INFO - EPOCH 11: training on 1243939 raw words (1157733 effective words) took 0.8s, 1427870 effective words/s]
[ 2024-07-09 03:59:28,397  1652 gensim.models.word2vec - INFO - EPOCH 12: training on 1243939 raw words (1157360 effective words) took 0.8s, 1435789 effective words/s]
[ 2024-07-09 03:59:29,202  1652 gensim.models.word2vec - INFO - EPOCH 13: training on 1243939 raw words (1157433 effective words) took 0.8s, 1444776 effective words/s]
[ 2024-07-09 03:59:30,020  1652 gensim.models.word2vec - INFO - EPOCH 14: training on 1243939 raw words (1157567 effective words) took 0.8s, 1421033 effective words/s]
[ 2024-07-09 03:59:30,826  1652 gensim.models.word2vec - INFO - EPOCH 15: training on 1243939 raw words (1157380 effective words) took 0.8s, 1443042 effective words/s]
[ 2024-07-09 03:59:31,624  1652 gensim.models.word2vec - INFO - EPOCH 16: training on 1243939 raw words (1157322 effective words) took 0.8s, 1458421 effective words/s]
[ 2024-07-09 03:59:32,466  1652 gensim.models.word2vec - INFO - EPOCH 17: training on 1243939 raw words (1157696 effective words) took 0.8s, 1380110 effective words/s]
[ 2024-07-09 03:59:33,265  1652 gensim.models.word2vec - INFO - EPOCH 18: training on 1243939 raw words (1157678 effective words) took 0.8s, 1456670 effective words/s]
[ 2024-07-09 03:59:34,065  1652 gensim.models.word2vec - INFO - EPOCH 19: training on 1243939 raw words (1157385 effective words) took 0.8s, 1453761 effective words/s]
[ 2024-07-09 03:59:34,866  1652 gensim.models.word2vec - INFO - EPOCH 20: training on 1243939 raw words (1157548 effective words) took 0.8s, 1452480 effective words/s]
[ 2024-07-09 03:59:35,672  1652 gensim.models.word2vec - INFO - EPOCH 21: training on 1243939 raw words (1157624 effective words) took 0.8s, 1443795 effective words/s]
[ 2024-07-09 03:59:36,478  1652 gensim.models.word2vec - INFO - EPOCH 22: training on 1243939 raw words (1157284 effective words) took 0.8s, 1442856 effective words/s]
[ 2024-07-09 03:59:37,271  1652 gensim.models.word2vec - INFO - EPOCH 23: training on 1243939 raw words (1157519 effective words) took 0.8s, 1465624 effective words/s]
[ 2024-07-09 03:59:38,079  1652 gensim.models.word2vec - INFO - EPOCH 24: training on 1243939 raw words (1157031 effective words) took 0.8s, 1440177 effective words/s]
[ 2024-07-09 03:59:38,988  1652 gensim.models.word2vec - INFO - EPOCH 25: training on 1243939 raw words (1157777 effective words) took 0.9s, 1278470 effective words/s]
[ 2024-07-09 03:59:39,866  1652 gensim.models.word2vec - INFO - EPOCH 26: training on 1243939 raw words (1157120 effective words) took 0.9s, 1324538 effective words/s]
[ 2024-07-09 03:59:40,698  1652 gensim.models.word2vec - INFO - EPOCH 27: training on 1243939 raw words (1157508 effective words) took 0.8s, 1397588 effective words/s]
[ 2024-07-09 03:59:41,560  1652 gensim.models.word2vec - INFO - EPOCH 28: training on 1243939 raw words (1157476 effective words) took 0.9s, 1349134 effective words/s]
[ 2024-07-09 03:59:42,474  1652 gensim.models.word2vec - INFO - EPOCH 29: training on 1243939 raw words (1157432 effective words) took 0.9s, 1271729 effective words/s]
[ 2024-07-09 03:59:42,474  448 gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'training on 37318170 raw words (34724972 effective words) took 24.9s, 1396016 effective words/s', 'datetime': '2024-07-09T03:59:42.474457', 'gensim': '4.3.2', 'python': '3.12.0 | packaged by Anaconda, Inc. | (main, Oct  2 2023, 12:22:05) [Clang 14.0.6 ]', 'platform': 'macOS-14.2.1-arm64-arm-64bit', 'event': 'train'}]
[ 2024-07-09 03:59:42,474  56 COMPONENTS - INFO - Completed Training W2Vmodel]
[ 2024-07-09 03:59:42,474  57 COMPONENTS - INFO - Creating a copy of df]
[ 2024-07-09 03:59:42,501  61 COMPONENTS - INFO - Created the copy of df]
[ 2024-07-09 03:59:42,502  62 COMPONENTS - INFO - Converting each word in titleDescr column(LIST) to feature representation]
[ 2024-07-09 03:59:43,155  66 COMPONENTS - INFO - Converted each word in titleDescr column(LIST) to feature representation]
[ 2024-07-09 03:59:43,155  67 COMPONENTS - INFO - Applying mean to titleDescr Colum to form a single sentence encoding]
[ 2024-07-09 03:59:43,909  71 COMPONENTS - INFO - Applied mean and formed the sentence embeddings]
[ 2024-07-09 03:59:43,909  72 COMPONENTS - INFO - Starting training of PCA model to conver 100 dimensions to 50 dimensions]
[ 2024-07-09 03:59:44,163  79 COMPONENTS - INFO - Trained the PCA model and saved the dimensionality reduced data]
[ 2024-07-09 03:59:44,163  80 COMPONENTS - INFO - Saving W2Vmodel and PCA model into pickle file in Artifact Folder]
[ 2024-07-09 03:59:44,251  85 COMPONENTS - INFO - Saved W2Vmodel and PCA model into pickle file]
[ 2024-07-09 03:59:44,251  86 COMPONENTS - INFO - Saving PCA data into Artifacts Folder]
[ 2024-07-09 03:59:44,257  90 COMPONENTS - INFO - Saved PCA data into Artifacts Folder]
